,comment_id,content
10,11704755871,三天了，该评价了，手环很好用，抬腕亮屏的话很多人说有延迟，确实有点延迟，另外刚收到手环有50的电量，一天就用完了，以为电池不耐用，充了电后八个小时用了百分之一分点，嗯，相当满意，另外吐槽一下表带，这个表带比较硬朗，说是亲肤的材质，但是用的最低档货，用过某牌子的手环，那个表带真舒服，小米的跟那个没得比，希望出好一点的表带吧，这个表带带的手有点难受
11,11664686372,续航不是很长，心率检测选择24小时的话，基本只能用一个星期，用了两个星期充了两次电，还有就是抬腕亮屏不太灵敏，有一秒左右的延迟，不过还是很值的，看时间也方便，通知什么的也很及时，不会错过消息，就是小米运动这个APP广告太多，占的运行内存略大。但是总的来说体验非常好，值这个价钱很不错（前提你能抢到??）
12,11681723351,"屏幕比二代大了，能显示微信内容了，拒接电话，天气
外观和二代的个人觉得稍微大气点了（相比较二代也不丑），各有所爱，包装比二代简陋了应给是性价比的原因吧，还可以，挺喜欢的"
13,11676914631,小米3时尚动感酷炫的外观，智能实用简约的内容；动起来吧！伙伴们，为年轻活力的精气神迈出一大步吧！焕发青春的姿彩，健康低碳生活，您值得拥有！此手环操作简便，功能丰富，字体清晰，高大上，亮黑的色彩，增添了许多个性魅力，喜欢年轻态的朋友你值得拥有！科技改变生活，运动使你年轻，点赞小米！
14,11724075734,"很好的手环，就是不可以用手环支付，有点小失望，手环2,1都可以支付，我一口气就买了两个小米手环三，因为家里需要，所以我就买了两个"
15,10571861734,终于买了心仪已久的小米手环！预售买的，没想到立刻就发货，第二天就收到了。很喜欢，暂时没大问题。不敢戴着洗澡。虽然便宜，但我会好好爱护它的。绑定了zfb后，产生了绿色能量，赞赞的（我手机红米2A版本不支持zfb行走！）绑定了微信，可以排名。终于不用手动记录睡觉时间了！解锁手机也很方便。总之很喜欢。
16,11704364614,期待已久的手环终于到了，之前一直抢不到，昨天看到那么多的配货，所以就入手了一个，东西很棒，用着也舒服，之前一直犹豫要买荣耀手环还小米手环，看到评论区好评也多，最后选择了小米手环3，刚刚拿到手电量还有51%，先使用一段时间再来追加评论
17,11722909568,用着很好的，一直选用的，信赖京东，品质保障！值得购买！
18,11723189063,换了金属表带瞬间高大上，这款没得NFC公交卡功能是唯一的遗憾
19,11723389536,感jio还阔以，没出现充不上电的情况！布吉岛防水效果肿么样。
20,11723370934,小米手环3，棒棒的，2代显示太暗了，户外看不见了，希望3代能耐用，显示亮度不要下降那么快。
21,11612077149,小米手环2用了两年了，3一上市第二时间抢到，赶紧用上了。简单对比2说说3吧，功能多了，屏幕大了，佩戴更舒适了些，各种信息显示直观了些。但两者在运动功能上有些不一样，比如在跑步机上走一公里，2走10分钟左右，3就得15分左右。但是感觉3更精准点，且3能慢慢学习你的运动习惯。小米手环3你非常值得拥有。
22,11721710467,用了一段时间了，说实在的挺失望，不值这个价。首先是亮屏反应慢，经常反应不过来，和手机同步也慢，等好久。其次不够智能，比如说我开启心率检测，我没在戴的时候也一直不停的检测，最严重的是我早上八点起床就摘下来不戴了，到中午拿出来一看睡眠监测居然认为我一直睡到了中午，还有深睡浅睡数据！！就不能检测出来用户到底戴没戴手环吗？最后，运动监测也有问题，我设置的运动量目标是8000步，然后我必须每天走够8000步才算运动达标，我去骑车10公里，去游泳两个小时难道还没有走8000步的运动量吗？就不会换算一下吗非得用走路的运动量才算数。希望以后能更新一下算法，不然的话，还还是劝大家去买便宜30块的某耀手环。好吧除了这几个问题其他的都挺好的，续航和宣传的差不多
23,11635217613,"小酷小酷~，蛮好抢的哈哈哈，说抢完下午就拿到去上学了！！
目前全校唯一一个小米3手环，哈哈哈骄傲！！
小米2手环用过，weloop手环也用过，也和miband2比较下吧，颜值肯定提高了，装x也是如此，功能比同能显示文字的weloop还要多，也是互补的吧，功能多的同时耗电会更快，相比mi2是如此，大概如官网所说14天，充。功能齐全，我贴了**膜，还是不希望表面刮花的，不知道屏幕质量如何，大屏，好看！！
总之就是好看！你们慢慢抢，我慢慢享受！"
24,2071536599,"1.闹铃：一震就醒，在小米运动APP里只能设置3个闹铃，但你可以从【智玩】-&gt;【更多】-&gt;【手机闹钟提醒】使用系统的的闹钟使手环震动，爱调几个都可以。
2.测心率：准确度可以。
3.睡眠监测：买回来带了一晚，早上打开一看有点惊讶，还可以知道你什么时候睡着的，半夜起来会算进清醒时长，还可以。
4.屏幕解锁：试了一下，可用手环解锁屏幕代替图案解锁或密码解锁，方便一些。
5.电话提醒、短信提醒都不错，不怕错过电话。
6.续航不错，充一次电，不开&ldquo;心率辅助睡眠检测&rdquo;可以用20天"
25,11627125184,相比于2代屏幕大了很多，亮了很多，抬腕亮屏速度快了一点点，但还是不够快。功能多了很多，续航相较于2代略有下降。手环主体珠圆玉润的，在光照下确实很漂亮，但是因为左右上下滑动切换界面，导致手环经常布满指纹，如果你手汗较多，有时候操作也不灵敏。2代如果值149，那3代相较于2代的提升绝对值169，前提是能原价抢得到吧。
26,11731691024,用了几天还行吧，不怎么准，看个钟看个天气还是可以的，震动还可以，没有像其他人说的辣么弱，睡的太死吧。睡觉经常误触亮屏还有睡一觉能走60步！！！！舒适度一般，也就是个玩具别太认真，电量还行三天了还有95，洗手碰到水会亮屏，坐久提醒需要胳膊放在桌子上才行，稍微带一下手上有个圈。我也就看个钟，这个价格还是可以！随便拍了几张毛多美化了一下，哈哈哈哈哈嗝~
27,11014628777,家里买的第五个了，之前一直很好。这个是换货的，虽然依然被谁用过下，但终于收到个好的了，只要好的也就不管了，之前来了两个都是坏的，好在京东售后很好，就是你们不能单独为坏的商品单独建库吗？之前在网上看到某些比较无耻的利用京东售后好这点钻空子，请京东警惕啊，作为京东的忠实用户，希望京东越来越好，把制度健全了，不要让坏份子有机可乘
28,10555387911,很是奇怪刚到手就有电，也有时间，时间准确。另外屏幕显示是白色的，别人明明是绿色的。我手机照不清楚，网上搜了一张，肉眼看很明显的。客服不给换，不承认有两个颜色。让找售后。还没在京东找过售后，怕换了不知道还是白色的。哦，绿色看着舒服多了，否则什么颜色倒是无所谓了。户外也是绿色更清楚。忘记说功能了，前几天是带别人的感觉不错，心率不准，里程还可以，于是昨晚下单，今天中午就到货了。结果屏幕有问题。
29,11730990563,头一次买小米手环，原本想买苹果手表的，但是苹果手表待机时间太短了，感觉还是小米手环比较方便一点，并且特别便宜，非常实惠，就算是坏了也不会心疼，待机时间也非常长，现在已经用五天了，还有70%的电，感觉非常好，平时上班的时候，有的时候会有噪音，接不到电话，这个能帮忙提醒来电，这是我最需要的功能
30,11726179505,还好吧，和想象中的还是一样的差距。依旧是好评。。。忠爱小米。
31,11733237706,"手环不错，使用了两天说说感受：
优点：1.佩戴舒适，可以做到佩戴无感，不妨碍日常手臂动作
      2.软件操作简便，操作明了
      3.屏幕显示清晰，虽然是点阵，但肉眼正常观看效果还好
      4.消息推送及时，ios11.3系统
缺点：1.表带太难拆卸，为啥不做成磁吸充电？一次拆卸能把手环本体给弹飞了
      2.屏幕亮度在日光下真的不行，但是如果太亮晚上会闪瞎眼，仁者见仁吧
      3.触摸屏有时不听使唤，可能触摸面积小，你往左划他却往下
      4.屏幕内部有灰尘脏点，没有贴膜所以肯定是屏幕内部的，注意看最后一张图
      5.计步数据与ios11.3内的苹果健康不知道怎么了，不能及时更新，app内部更新正常"
32,11724612048,我一直信赖京东商城，希望京东商城一直守已承诺！
33,11711143343,不错哟，很赞，尤其是提醒功能，触摸手感也很不错，希望再出创新
34,11728687696,总体不错，在强光下显示会看不清，在同样的模式下，有时一天消耗1%的电量，有时一天消耗10%的电量，充次电可以用10天。
35,11726252705,京东plus会员良心好评，自从用了京东，再也不去超市了，也再也不用别的电商了，因为京东秒杀一切电商平台！产品满分，服务满分，售后满分，物流满分特别说一下物流速度真的很快，问我为什么喜欢在京东买东西，因为今天买明天就可以送到。然后是包装令人满意，京东自己logo的包装袋和纸盒，还可以再利用重点是产品真的非常好，打开包装惊艳到了，各种高大上，比实体店便宜多了好吧！京东购物这么久，没有一次失望过，产品全五分，整个购物过程非常满意，无论是服务还是产品本身都五分，会推荐朋友们来的，希望能推出更多优惠。即使是第三方商家的东西我都很信任因为京东的平台非常可靠总之很满意的一次购物，会继续买买买
36,11690558196,小米的东西一直性价比是比较好的，包装像艺术品，价格也不贵，小米的东西真的是良心产品
37,11727004444,之前买的荣耀3手环丢了，换了个小米手环带带，总的来说还是荣耀3更好用点。荣耀比小米更薄一点，是一体的，充电方便，荣耀跟华为手机里的运动健康无缝结合，小米用的小米运动app每次进去要先同步下。而且我午休小米没有记录睡觉，小米的切换功能需要滑动屏幕，没有荣耀3使用按钮切换方便，小米屏幕显示要比荣耀好用，微信的信息是可以都看到的，荣耀3只能看几个字
38,11727497521,货收到了，京东是真的牛批，上午下单下午就到，东西很好，收到的时候还有些电，花几分钟完成绑定，相比上一代手环，提升了不少，而且价格也便宜，上一个手环搞丢了直接买了新款?，谢谢快递小哥了，大热天的，辛苦了。
39,11729168359,不错 留着送人的 自己也用了一段时间
40,11731365782,第二次购买啦，帮朋友买的，不错。
41,11730436972,帮同事下的单，他很喜欢，主要是觉得这个NFC功能很好！京东到货一如既往地快！前一天下午下单，第二天早上八点就到货！简直6到飞起
42,11725400919,"用了一段时间。感觉还可以吧。就是觉得步数好像比手机少一点。心率和睡眠感觉对我没有什么用。
偶尔和手机连接会断开，不知道是手机问题还是什么。好评！"
43,11729000426,暂时没有发现有什么问题，小米和荣耀的收货纠结一下，终于下单小米是因为女朋友的小米手环2还不错，希望后边没有什么毛病
44,11725794025,早上下单，京东自营仓库，下午就到货，迫不及待就带上，很不错，轻便简洁，方便上手，简单易学。好用。
45,11730322829,全面屏，步数，心率都能检测，链接手机就更方便了。续航很给力，充电一次，一个月没有问题很满意。
46,11730361421,"一直都喜欢小米 很喜欢很喜欢?

抢了两次才抢到！这个手表很耐用 而且防水 带着洗澡游泳都没问题 用了一段时间了 快一个月了吧 才冲过两次电 刚买回来的时候电就只剩一半了 总之真的很好 比起二代的话 这个功能多一些吧 建议购买"
47,11725560936,收到好货了，马上试用了一下感觉挺好的，就是距离太远了就断开连接了，戴着也比较舒服！送货速度那叫一个快！
48,11732843709,第二次购买了，这一次是给大哥买的，她也比较喜欢，确实性价比比较高。
49,11725777881,华为手机连接正常，iphone兼容性不好，不过价格就在这里。
50,11731201475,东西超级棒  比小米2更好一点 天气计时功能都不错！推荐推荐  送货超快！
51,11723672259,一直就喜欢运动手环，一直在观望，今年看小米上新了手环3，就手痒痒，给自己跟爸爸各买了一个，现在我们都比赛谁的步数多，哈哈。线下的小米之家也是这个价位，看来市场控价很严格哦，不过京东购买好处可以使用京豆，我还抵了好几十块钱呢，看来京东是真的很划算很划算的呢，支持京东！支持京东！支持京东！
52,11730989922,反应快，操作简单，字体大小刚好，蓝牙得一直开着
53,11725413441,这是买的第二个手环啦，之前给女朋友也买了一个！
54,11725715273,"用了十几天，说一下优缺点：
优点：1，价格不贵，功能丰富
2， 相比二代米粒固定改进
3，续航给力，12天还有30％的电量
缺点：1，抬腕亮屏的反应太慢，不够灵敏，也可能是考虑跑步时的频繁摆臂，但是在算法可以解决
2，中间出现过断连，明明手机就在旁边，希望后期固件版本能够优化
3，昨天终于出现了死机，触控完全没了作用！希望小米能够找下原因，是硬件问题还是软件的错误！
好了，这些就是使用12天后出现的问题！"
55,11730606767,小米手环不错，还是触屏的，运动时戴着侦测心率，真的很好用。
56,11733265268,#功能很强大，价格略贵，网上的东西质量还是不错的，唯一的缺点就是价格贵，然后买东西的评论，如果是碰到坚硬的东西，非常容易刮花，嗯，最好配个套子或者一个摸蛋子，磨呢，又不一定服帖，因为他是糊涂的，所以大家购买前先考虑清楚，我那上面的有天气，这个是我很需要的一个功能，另外的来电显示也非常的好用。，
57,11728349562,很好 一直用小米的越来越好 使用方便家里长辈也给买了
58,11729546089,不错还可以，就是感觉电用的有点快，其他什么都可以。
59,11722417982,此用户未填写评价内容
60,11729149720,不解释，每一代手环都买了很好
61,11722266887,用了几天时间来评价感觉很不错?
62,11682334487,还没开始用，先暂时好评吧！快递不到一天到了
63,11729363987,"比上一代进步不少，很好用，终于放开了货，选择了很久，还是选择了小米，满足我的日常使用需求。做工和外观提升很多。
比上一代进步不少，很好用，终于放开了货，选择了很久，还是选择了小米，满足我的日常使用需求。做工和外观提升很多。
比上一代进步不少，很好用，终于放开了货，选择了很久，还是选择了小米，满足我的日常使用需求。做工和外观提升很多。
比上一代进步不少，很好用，终于放开了货，选择了很久，还是选择了小米，满足我的日常使用需求。做工和外观提升很多。"
64,11725413396,水滴屏幕感觉非常好，电量很充足，仅限第一次，第二次冲完电明显比第一次费电，价格也算是可以，毕竟就就这些功能，款式不错，小米的产品一般，适合中等收入人群。
65,11732640753,当年轻帅气的快递小哥敲开我家的门，我怀揣着欣喜的心，穿上拖鞋，披上在外套，直奔楼下，一开门，引入眼帘的是快递小哥那和蔼慈祥的微笑，他用低沉而又温柔的嗓音，帅哥，你的快递到了。没错，他叫我帅哥，活了20年，第一次有人叫我帅哥，我顿时觉得胸前的红领巾分外鲜红，我捋了捋头发，然后打开手机播放了一首今天是个好日子，接着带上墨镜，接了快递。然后急切的打开，一道金光闪过，。。我。。。不说了，工头喊我搬砖了。
66,11699554433,胳膊甩断了都没有反应，不止呢，上下滑也许反应，左右滑反应很迟钝第一次用小米，很失望
67,11732062649,手环不错，入睡时间准，早上5点47接玩电话接着睡到6点6分起来打电话  显示的睡眠时间还算准吧  就是抬手亮屏反应慢
68,11731611047,第三个小米手环了，还是有屏幕的方便，现在基本不戴手表了。时间，步数，来电提醒都有了，还有天气预报
69,11731343150,拿来当表用，整体来说还是合格的，一天下来全程连手机开启消息推送+一个闹钟+4、5次心率用了5%的电，大体符合官方宣传的20天续航，如果不连手机估计可以撑更久。这玩意宣称50M防水，实际用下来戴着去洗澡，用水冲一点问题都没有。消息推送经测试延迟在一秒左右，可以接受。唯一一个问题就是抬手亮屏有点不灵敏，要动作幅度大一点才能亮，希望后续能通过固件更新改进一下。
70,11732660305,好不容易预约成功 伤得好辛苦 以前用过二代 感觉不错 所以才会买第三代 相比而言 三代改进了显示功能 屏幕比之前大了 能显示短信 微信 通知等具体内容 加入了触摸操作 甚至连秒表 表盘等都可以在上面操作 表带相比前代改进了许多 可能不会那么费了 整体感觉不错?? 缺点就是屏幕分辨率和亮度显示不太好 白天户外基本看不见 这是最大的缺点 希望能改进
71,11730077093,不错，第一次用手环，各项功能都试过了，一切OK。物流很快，头天下单，第二天早上就到了，非常满意的一次购物！
72,11732698368,这只是给别人带的。自己也有一个用了一个多月了。样式要比二代手环大气，消息提示很方便，有效减少手机解锁次数，唯一的遗憾是续航相比二代真是差远了，没开心率监测，消息也不是特别多，目前只能用个13天左右的样子。
73,11724939233,送男朋友的生日礼物，他非常喜欢，功能很棒，全屏界面超级好看，怕刮花还给贴了个膜。
74,11724187259,比2代功能多，佩戴舒适要好。自动测心率不能传水果健康比较不好，屏幕不耐磨比较不好
75,11727555118,商品质量做工此手环2上高出很多！记录的也准备了！米3你强?我赞?
76,11731245236,二代估计是硬件问题，硬件衰退太暗了，这又买了三代，看看还有这种问题不
77,11730886077,睡了一天，起来评价一下。也就这么用吧，能用一年就可以了，刚买回来没多久屏幕几天刮花了。
78,11732123622,还不错。防水的。 主要是看通知。但是光线比较强烈的时候就看不清了
79,11731236610,很不错的手表，很喜欢很喜欢的手表，表带比较舒服，应该可以戴很久！
80,11728704683,怎么说呢，小米的东西性价比还算高的，东西是一代比一代进步，的确不错。这款手环没有nfc，颜值不错，手环带佩戴舒服，没有什么不适，我是带着睡觉的。功能方面基本正常，计步，心跳，时间，触摸，防水等等。个人看重的耗电表现也可以，带了一个多星期，还有4成的电。就是有个问题，超过2a电流的充电充不进，1a左右的才行。
81,11732248813,相对比上一代的产品这次增加了文字功能，是一个错的升级。同时在防水和显示上都有了不少程度的升级。计步更加精确了，走几步是几步。但是信号连接和上一代对比好像稳定性差了一点，同时还有一个功能尚未得到优化，跑步运动状态要自己手动通过手机切换，这个比较不够方便。起码带着这个东西是应该自己分辨开来是走路还是跑步。
82,11732247527,相对比上一代的产品这次增加了文字功能，是一个错的升级。同时在防水和显示上都有了不少程度的升级。计步更加精确了，走几步是几步。但是信号连接和上一代对比好像稳定性差了一点，同时还有一个功能尚未得到优化，跑步运动状态要自己手动通过手机切换，这个比较不够方便。起码带着这个东西是应该自己分辨开来是走路还是跑步。
83,11726684077,小米手环3比2代的功能多了不少。就是划屏有时不是很顺畅。不错
84,11725588737,物流超快，到手12小时还是县城，手感不错，值得购买。我买的3.不过买回来时有60%电量，链接蓝牙到今天20小时，就没电了，这么小电池肯定不耐用，更不知道要是过了几个月电磁，是不是要一天充两次电呢？但愿
85,11730218289,功能变多了，还需要继续摸索，半夜下单第二天就送到了，很不错
86,11725503296,抢了3次终于到手了，然并卵，觉得并不是那么好，有些功能还不如乐心手环的一代人性化，比如说睡眠时夜间11点到凌晨6点，翻腕亮屏，乐心手环自动关闭，，再比如骑自行车，乐心手环会自动转换成步子，小米手环就不行，早知道就买乐心手环3了，乐心手环1/2不建议购买，腕带容易脱落，健康管理方面比小米手环做得好。
87,11731552592,昨晚下单的，早上就送到了，速度超快。设置简单，使用方便
88,11724934839,质量还可以，宝贝喜欢看时间，希望她能够自我管控时间吧。
89,11728183937,一直都小米手环的粉丝，从小米手环2戴到小米手环3，发现小米手环越来越进步
90,11729638803,速度快，！昨天傍晚下单今天11到的，心跳准，不足，盒外面的包装怎么这么松垮，还有手环屏幕上的薄膜怎么这么难撕，也没设计个头一扯就下来了，费了些劲扣下来了一层黑膜仔细一看上面有7月22号，不就是今天吗，我的天难道我把屏幕的什么给扣下来了，后来仔细看还有一层，撕下来后看见完整的屏幕才放心了，还有为什么不送个屏幕保护膜啊
91,11731672003,一切很顺利，物流也很快，手机还可以随时查看物流动向，小米手环3超喜欢
92,11724990207,宝贝很好，快递员更给力，真的快递员好的没话说希望给他加工资，速度还快
93,11730407387,二代可以淘汰了，用三代了，速度超级快东西也可以
94,11725149673,一到三都买了，越来越帅了，哈哈哈
95,11726493129,满心的期待，第一天下单，第二天就到货了！速度没话说！打开使用，蓝牙连接，没有预想中的，会遇到困难，真心好用！天气预报，心率，步数，还有秒表等功能！待机时间也是超长的。刚打开手环是40%的电量，用了两天！充了一次100%，这么已经用了两天，还有78%的电量！很错不错，值得购买，早晨出去散步，也不用带着手机了
96,11729702030,刚买了2没多久就出3了，马上就换了一个。
97,11732704311,样式要比二代手环大气，消息提示很方便，有效减少手机解锁次数，唯一的遗憾是续航相比二代真是差远了，没开心率监测，消息也不是特别多，目前只能用个13天左右的样子。
98,11729383752,"实用，便宜，手环这东西，买太多功能没用，还要三天两头的充电，刚开始舒服，到后面发现只是用来看时间的时候，你就不爽了
这款可以入手，续航又久，该有的功能又都有了"
99,11732927849,感觉还可以吧，比二代功能多了个信息显示，大概能显示二十多个字，心率什么的传感器看起来和二代的是一样的，宣传里说可以游泳佩戴不过并不能记录游泳时候的运动数据，感觉功能还是不完善，睡眠监测不是很准，中规中矩吧，如果已经有二代还是不建议买这个了，感觉华为那个更实用，毕竟能监测游泳数据。
100,11613793168,小米手环从一到三全都购买了商品质量值得信赖
101,11724269480,很好看，比2代的更好看(??&omega;??)??
102,11704191691,比起小米手环2，真是进步太大啦！
103,11727523307,好用，很喜欢，值得购买，下单吧
104,11724575103,用着可以，值得购买，简单，实用
105,11727903363,发货和配送自然没话说，就是快速。很久没用手环了，之前用过手环1，后来就扔那儿了，最近想买手环检测自己的心率和睡眠状态，只能买新的了，也是看了很久的手环，始终没有挑到自己满意的，一直很喜欢赤道的设计，颜值够高，但是功能单一，性价比还得小米了，颜值基本够用，功能齐全。目前试戴半天，还不错?
106,11732852183,好很好非常好，好的不能再好。冲凉洗头效果杠杠的，小米运动APP功能丰富。我感觉没必要去等9月份带NFC功能的小米手环3，因为只能刷公交地铁。不如手机多功能NFC来的全面可以模拟上班卡银行卡饭卡门禁，当然加密的门卡是不能模拟的。然后就是小米公交地铁。我感觉比荣耀手环3续航上面强很多。整体还是很不错的，一个手环，两张膜，一个随身电扇，价格也合适了，带上比一代大，比苹果表又小，整体做工很精致，找不出毛病，APP链接方便，续航省心，看个时间，测下心跳，看看步数，天气预报，闹钟，微信提醒，游泳可以戴，除了不能调节AIRPODS音量，基本可以取代苹果表了，希望能督促我注意健康！
107,11727651745,"非常好的产品，使用过1代和2代。3代是一个比较完善的产品。3代的优点，轻和亲。手环比以前的系列都轻，碗带更亲肤，佩戴舒适。有消息显示功能。防水更加好，其实2代我也戴着游泳的。感觉无需贴膜。 不足是，估计电量和之前的不能比。
一天掉了10%的电。估计一周一冲吧，可以接受。"
108,11731423383,小巧精致，大方实用
109,11731929455,用了几天来评价了，外观我更喜欢小米2，一些基本操作都还可以，就睡眠模式我要吐槽一下了。很早就上床，但是在玩手机，睡得比较晚。但是手环的监测数据从我上床就开始了，我一晚睡眠不超过6个小时，手环检测我睡了9个小时。消息提醒一般，整体来说还是挺不错的。但是就睡眠模式，我还是要吐槽一下
110,11730029798,米2到米3，一直都很不错，喜欢!
111,11727746293,很好自己买了一个这个给外甥女买的
112,11725666001,很好，喜欢，用着开心比什么都好！
113,11724506729,很好，用起来方便实用，功能也很多
114,11727408634,主要是要送过老妈，说是要锻炼身体，顺便给媳妇买一个，之前朋友买的上手研究了一下，感觉不错，所以现在需要就直接买了，比较关注的是心率监控、待机时间和防水性能，而且戴上也比较舒适且不易松脱，可以说这个价位已经超出预期，比较古怪的是充电得卸下机头，为什么呢！
115,11730936264,不错，用了一周还有44的电。
116,11718354157,簡單時尚、顏色好搭、觸感不錯
117,11729285232,使用了几天才来评价，比较欣慰的是自从有了这个手环我开始每天跑步了，个人感觉实际意义是大于这个手环价值本身的。产品本身功能不错，微信电话功能需要连接蓝牙，亲测连接蓝牙后手机一天耗电量比待机时多10%左右。对于我这种一天一充的影响不大。总体不错，使用一段时间后再来评价。
118,11731888200,特意用了才来评价的！买来后带了一天！无法升级～联系客服答应换一个！可是换来这个还是不能升级，手环外观还是不错的！电池能用一礼拜吧！不能升级 一升级蓝牙就掉完后升级失败！功能有时间日期！三天天气预报！还有步数！别的啥功能没有！感觉我买的是水货～大家可以在别的家买！
119,11729544981,此用户未填写评价内容
120,11725661968,感觉还可以，心率应该测得也比较准，基本防水是没问题的，天天带着洗澡，只是屏幕容易留指纹和沾灰尘。外观还不错只是个人感觉连接手机数据更新麻烦。
121,11724699675,开始看评价很害怕买到抬腕时间显示延迟的，结果到了以后马上实验，发现并没有很明显的延迟，很喜欢，很值得，妹妹都想买了，把所有的功能都开启，电话视频都不会漏接，棒棒哒?快递太给力了，上午十点半买的，下午五点就送到，给快递小哥点个赞?
122,11731210993,既冇时间又有步数可测心跳可联电腦留纪录，太值了。
123,11728659795,用着挺好的  计步心率天气秒表   很方便  外观也很好看  客服小姐姐也超好  有问题也及时解决了  坐等nfc的  再买一个
124,11711483002,第一次使用这么高级的智能手环，京东物流就是给力，早上买的手环下午就收到啦，已经下载好啦，棒棒哒???
125,11731106441,挺好的 特别喜欢
126,11731278098,纠结了下手环和手表，还是选择了手环，手环感觉大部分功能都能用上吧，也不用老充电，充一次能用很久感觉。买个手环记步监测睡眠，偶尔测下心率还是不错的。就是通知功能有点鸡肋，只能看到消息但是不能回复。其他的都不错，给个好评吧
127,11725258806,手环带了有半个月了（戴了一个星期就习惯了），外观很漂亮，续航很棒，亲测使用11天，还剩10％的电量（开始开太多功能了，微信的信息提现很烦躁，一直会震动）。不足是：游泳、洗澡时佩戴会误触、阳光下看不清字体、测心率有点小慢。总体感觉还是很好的!
128,11732515590,记录步数和心率实用，表带亲肤舒服，游泳防水看时间真是好评！正常使用续航一星期没问题，小米品控还是不错，做工可以的。
129,11723941745,很好用，我很喜欢京东商城的物流，真的很快。小米手环3续航一般，在学习中。
130,11726827585,身为米粉，感觉还蛮好的，但抬手亮屏有点迟钝，电池也很经用，用两周还有38%电，就是表带的扣没我合适的位置（汗）
